%See http://www.asap.cs.nott.ac.uk/external/atr/benchmarks/index.shtml for information about the format.


%SECTION%1%;Nodes;
%FIELDS%;node_id;x;y;specification;
;478;N378;N379;0;56.618;0;
;479;N38;N379;0;56.618;0;
;480;N131;N380;0;46.31;0;
;481;N380;N381;0;46.31;0;
;482;A18;N381;0;46.31;0;
;483;N133;N382;0;46.322;0;
;484;N382;N383;0;46.322;0;
;485;A17;N383;0;46.322;0;
;486;N135;N384;0;46.298;0;
;487;N384;N385;0;46.298;0;
;488;A16;N385;0;46.298;0;
;489;N137;N386;0;46.286;0;
;490;N386;N387;0;46.286;0;
;491;A15;N387;0;46.286;0;
;492;N139;N388;0;46.282;0;
;493;N388;N389;0;46.282;0;
;494;A14;N389;0;46.282;0;
;495;N141;N390;0;46.263;0;
;496;N390;N391;0;46.263;0;
;497;A13;N391;0;46.263;0;
;498;N143;N392;0;46.261;0;
;499;N392;N393;0;46.261;0;
;500;A12;N393;0;46.261;0;
;501;N187;N394;0;47.213;0;
;502;N394;N395;0;47.213;0;
;503;N395;N396;0;47.213;0;
;504;N196;N396;0;47.213;0;
;505;N186;N397;0;50.867;0;
;506;N397;N398;0;50.867;0;
;507;N185;N398;0;50.867;0;
;508;N145;N399;0;40.302;0;
;509;W5;N399;0;40.302;0;
;510;N150;N400;0;42.573;0;
;511;W4;N400;0;42.573;0;
;512;N152;N401;0;43.071;0;
;513;W3;N401;0;43.071;0;
;514;N154;N402;0;38.218;0;
;515;W2;N402;0;38.218;0;
;516;N146;N403;0;35.571;0;
;517;W1;N403;0;35.571;0;
;518;W6;N404;0;44.219;0;
;519;N156;N404;0;44.219;0;
;520;W7;N405;0;44.316;0;
;521;N158;N405;0;44.316;0;
;522;N161;N406;0;56.675;0;
;523;A11;N406;0;56.675;0;
;524;N163;N407;0;58.405;0;
;525;A10;N407;0;58.405;0;
;526;N165;N408;0;56.941;0;
;527;A9;N408;0;56.941;0;
;528;N167;N409;0;45.127;0;
;529;N409;N410;0;45.127;0;
;530;A6;N410;0;45.127;0;
;531;N169;N411;0;46.757;0;
;532;N411;N412;0;46.757;0;
;533;A5;N412;0;46.757;0;
;534;N171;N413;0;46.841;0;
;535;N413;N414;0;46.841;0;
;536;A4;N414;0;46.841;0;
;537;N173;N415;0;48.259;0;
;538;N415;N416;0;48.259;0;
;539;A3;N416;0;48.259;0;
;540;N177;N417;0;50.367;0;
;541;N417;N418;0;50.367;0;
;542;A2;N418;0;50.367;0;
;543;N176;N419;0;48.971;0;
;544;N419;N420;0;48.971;0;
;545;A1;N420;0;48.972;0;
;546;N13;N421;0;44.628;0;
;547;N176;N421;0;44.628;0;
;548;N176;N422;0;37.874;0;
;549;N177;N422;0;37.874;0;
;550;A1N;N423;0;51.101;0;
;551;N176;N423;0;51.101;0;
;552;N189;N424;0;57.389;0;
;553;N424;N425;0;57.389;0;
;554;N425;N426;0;57.389;0;
;555;N426;N427;0;57.389;0;
;556;N427;N428;0;57.389;0;
;557;N190;N428;0;57.389;0;
;558;N171;N429;0;37.342;0;
;559;N173;N429;0;37.342;0;
;560;N109;N430;0;38.16;0;
;561;N108;N430;0;38.16;0;
;562;N173;N431;0;35.851;0;
;563;N177;N431;0;35.851;0;
;564;N2;N432;0;56.043;0;
;565;N432;N433;0;56.043;0;
;566;N433;N434;0;56.043;0;
;567;N180;N434;0;56.043;0;
;568;N188;N435;0;38.373;0;
;569;N41;N435;0;38.373;0;
;570;N191;N436;0;48.473;0;
;571;N436;N437;0;48.473;0;
;572;N437;N438;0;48.473;0;
;573;N42;N438;0;48.473;0;
;574;N192;N439;0;33.05;0;
;575;N46;N439;0;33.05;0;
;576;N193;N440;0;35.534;0;
;577;N106;N440;0;35.534;0;
;578;N74;N441;0;37.084;0;
;579;N194;N441;0;37.084;0;
;580;N195;N442;0;37.602;0;
;581;N66;N442;0;37.602;0;
%SECTION%1%;Aircraft;
%FIELDS%;aircraft_id;type;start_node;end_node;start_time;end_time;appearance_time;speed_profile;speed_min;speed_ideal;speed_max;sid_route;take-off_speed_group;weight_class;speed_profile;
35;'departure';'A10';'N8';[67020;67020;67020];[67020;67020;67020];0;1.0;1.0;1.0;1;1;2;1;
36;'arrival';'N38';'E1';[67260;67260;67260];[67260;67260;67260];0;1.0;1.0;1.0;1;1;2;1;
37;'departure';'A11';'N8';[67440;67440;67440];[67440;67440;67440];0;1.0;1.0;1.0;1;1;2;1;
38;'arrival';'N38';'A17';[67680;67680;67680];[67680;67680;67680];0;1.0;1.0;1.0;1;1;3;1;
39;'arrival';'N38';'W2';[67800;67800;67800];[67800;67800;67800];0;1.0;1.0;1.0;1;1;3;1;
40;'arrival';'N38';'A12';[68160;68160;68160];[68160;68160;68160];0;1.0;1.0;1.0;1;1;2;1;
41;'arrival';'N38';'E20';[68520;68520;68520];[68520;68520;68520];0;1.0;1.0;1.0;1;1;3;1;
42;'arrival';'N38';'E1';[68700;68700;68700];[68700;68700;68700];0;1.0;1.0;1.0;1;1;2;1;
43;'arrival';'N38';'A15';[68880;68880;68880];[68880;68880;68880];0;1.0;1.0;1.0;1;1;3;1;
44;'arrival';'N38';'E22';[69060;69060;69060];[69060;69060;69060];0;1.0;1.0;1.0;1;1;3;1;
45;'arrival';'N38';'W1';[69300;69300;69300];[69300;69300;69300];0;1.0;1.0;1.0;1;1;2;1;
46;'arrival';'N38';'A11';[69780;69780;69780];[69780;69780;69780];0;1.0;1.0;1.0;1;1;3;1;
47;'arrival';'N38';'E25';[69900;69900;69900];[69900;69900;69900];0;1.0;1.0;1.0;1;1;3;1;
48;'departure';'A12';'N8';[69960;69960;69960];[69960;69960;69960];0;1.0;1.0;1.0;1;1;2;1;
49;'arrival';'N38';'W6';[70140;70140;70140];[70140;70140;70140];0;1.0;1.0;1.0;1;1;2;1;
50;'arrival';'N38';'E23';[70380;70380;70380];[70380;70380;70380];0;1.0;1.0;1.0;1;1;3;1;
51;'arrival';'N38';'E12';[70560;70560;70560];[70560;70560;70560];0;1.0;1.0;1.0;1;1;3;1;
52;'arrival';'N38';'E6';[70717;70717;70717];[70717;70717;70717];0;1.0;1.0;1.0;1;1;2;1;
53;'arrival';'N38';'E6';[70786;70786;70786];[70786;70786;70786];0;1.0;1.0;1.0;1;1;2;1;
54;'departure';'A11';'N8';[70860;70860;70860];[70860;70860;70860];0;1.0;1.0;1.0;1;1;2;1;
55;'arrival';'N38';'E4';[70920;70920;70920];[70920;70920;70920];0;1.0;1.0;1.0;1;1;3;1;
